therapy,region,forecast_origin_month,forecast_origin_month_index,horizon_months,target_month,target_month_index,target_market_regime,target_supply_constrained,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,horizon_months,calendar_month,target_observed_sales_units
Therapy D,South,2018-05-01,53,3,2018-08-01,56,b_launch_growth,0,,142.87910564857177,42.86373169457153,0.9914642225944056,3,5,0.0
Therapy D,South,2018-05-01,53,6,2018-11-01,59,b_launch_growth,0,,143.0573706310964,42.91721118932892,0.9914642225944056,6,5,0.0
Therapy D,South,2018-05-01,53,12,2019-05-01,65,access_expansion,0,,143.4145681175462,43.024370435263855,0.9914642225944056,12,5,0.0
Therapy D,South,2018-06-01,54,1,2018-07-01,55,b_launch_growth,0,,142.81973336529165,42.84592000958749,0.9914642225944056,1,6,0.0
Therapy D,South,2018-06-01,54,3,2018-09-01,57,b_launch_growth,0,,142.93850261379148,42.881550784137445,0.9914642225944056,3,6,0.0
Therapy D,South,2018-06-01,54,6,2018-12-01,60,b_launch_growth,0,,143.11684170371564,42.93505251111469,0.9914642225944056,6,6,0.0
Therapy D,South,2018-06-01,54,12,2019-06-01,66,access_expansion,0,,143.47418768246305,43.042256304738906,0.9914642225944056,12,6,0.0
Therapy D,South,2018-07-01,55,1,2018-08-01,56,b_launch_growth,0,,142.87910564857177,42.86373169457153,0.9914642225944056,1,7,0.0
Therapy D,South,2018-07-01,55,3,2018-10-01,58,b_launch_growth,0,,142.9979242712114,42.89937728136341,0.9914642225944056,3,7,0.0
Therapy D,South,2018-07-01,55,6,2019-01-01,61,access_expansion,0,,143.1763374993426,42.95290124980278,0.9914642225944056,6,7,0.0
Therapy D,South,2018-07-01,55,12,2019-07-01,67,access_expansion,0,,143.53383203211803,43.06014960963541,0.9914642225944056,12,7,0.0
Therapy D,South,2018-08-01,56,1,2018-09-01,57,b_launch_growth,0,,142.93850261379148,42.881550784137445,0.9914642225944056,1,8,0.0
Therapy D,South,2018-08-01,56,3,2018-11-01,59,b_launch_growth,0,,143.0573706310964,42.91721118932892,0.9914642225944056,3,8,0.0
Therapy D,South,2018-08-01,56,6,2019-02-01,62,access_expansion,0,,143.235858028255,42.970757408476494,0.9914642225944056,6,8,0.0
Therapy D,South,2018-08-01,56,12,2019-08-01,68,access_expansion,0,,143.59350117681464,43.07805035304439,0.9914642225944056,12,8,0.0
Therapy D,South,2018-09-01,57,1,2018-10-01,58,b_launch_growth,0,,142.9979242712114,42.89937728136341,0.9914642225944056,1,9,0.0
Therapy D,South,2018-09-01,57,3,2018-12-01,60,b_launch_growth,0,,143.11684170371564,42.93505251111469,0.9914642225944056,3,9,0.0
Therapy D,South,2018-09-01,57,6,2019-03-01,63,access_expansion,0,,143.29540330073482,42.98862099022045,0.9914642225944056,6,9,0.0
Therapy D,South,2018-09-01,57,12,2019-09-01,69,access_expansion,0,,143.65319512686045,43.09595853805813,0.9914642225944056,12,9,0.0
Therapy D,South,2018-10-01,58,1,2018-11-01,59,b_launch_growth,0,,143.0573706310964,42.91721118932892,0.9914642225944056,1,10,0.0
Therapy D,South,2018-10-01,58,3,2019-01-01,61,access_expansion,0,,143.1763374993426,42.95290124980278,0.9914642225944056,3,10,0.0
Therapy D,South,2018-10-01,58,6,2019-04-01,64,access_expansion,0,,143.35497332706836,43.00649199812051,0.9914642225944056,6,10,0.0
Therapy D,South,2018-10-01,58,12,2019-10-01,70,access_expansion,0,,143.71291389256746,43.11387416777024,0.9914642225944056,12,10,0.0
Therapy D,South,2018-11-01,59,1,2018-12-01,60,b_launch_growth,0,,143.11684170371564,42.93505251111469,0.9914642225944056,1,11,0.0
Therapy D,South,2018-11-01,59,3,2019-02-01,62,access_expansion,0,,143.235858028255,42.970757408476494,0.9914642225944056,3,11,0.0
Therapy D,South,2018-11-01,59,6,2019-05-01,65,access_expansion,0,,143.4145681175462,43.024370435263855,0.9914642225944056,6,11,0.0
Therapy D,South,2018-11-01,59,12,2019-11-01,71,access_expansion,0,,143.77265748425185,43.13179724527556,0.9914642225944056,12,11,0.0
Therapy D,South,2018-12-01,60,1,2019-01-01,61,access_expansion,0,,143.1763374993426,42.95290124980278,0.9914642225944056,1,12,0.0
Therapy D,South,2018-12-01,60,3,2019-03-01,63,access_expansion,0,,143.29540330073482,42.98862099022045,0.9914642225944056,3,12,0.0
Therapy D,South,2018-12-01,60,6,2019-06-01,66,access_expansion,0,,143.47418768246305,43.042256304738906,0.9914642225944056,6,12,0.0
Therapy D,South,2018-12-01,60,12,2019-12-01,72,access_expansion,0,,143.8324259122342,43.14972777367026,0.9914642225944056,12,12,0.0
Therapy D,South,2019-01-01,61,1,2019-02-01,62,access_expansion,0,,143.235858028255,42.970757408476494,0.9914642225944056,1,1,0.0
Therapy D,South,2019-01-01,61,3,2019-04-01,64,access_expansion,0,,143.35497332706836,43.00649199812051,0.9914642225944056,3,1,0.0
Therapy D,South,2019-01-01,61,6,2019-07-01,67,access_expansion,0,,143.53383203211803,43.06014960963541,0.9914642225944056,6,1,0.0
Therapy D,South,2019-01-01,61,12,2020-01-01,73,access_expansion,0,,143.89221918683927,43.16766575605178,0.9914642225944056,12,1,0.0
Therapy D,South,2019-02-01,62,1,2019-03-01,63,access_expansion,0,,143.29540330073482,42.98862099022045,0.9914642225944056,1,2,0.0
Therapy D,South,2019-02-01,62,3,2019-05-01,65,access_expansion,0,,143.4145681175462,43.024370435263855,0.9914642225944056,3,2,0.0
Therapy D,South,2019-02-01,62,6,2019-08-01,68,access_expansion,0,,143.59350117681464,43.07805035304439,0.9914642225944056,6,2,0.0
Therapy D,South,2019-02-01,62,12,2020-02-01,74,access_expansion,0,,143.95203731839626,43.18561119551888,0.9914642225944056,12,2,0.0
Therapy D,South,2019-03-01,63,1,2019-04-01,64,access_expansion,0,,143.35497332706836,43.00649199812051,0.9914642225944056,1,3,0.0
Therapy D,South,2019-03-01,63,3,2019-06-01,66,access_expansion,0,,143.47418768246305,43.042256304738906,0.9914642225944056,3,3,0.0
Therapy D,South,2019-03-01,63,6,2019-09-01,69,access_expansion,0,,143.65319512686045,43.09595853805813,0.9914642225944056,6,3,0.0
Therapy D,South,2019-03-01,63,12,2020-03-01,75,access_expansion,0,,144.01188031723845,43.20356409517154,0.9914642225944056,12,3,0.0
Therapy D,South,2019-04-01,64,1,2019-05-01,65,access_expansion,0,,143.4145681175462,43.024370435263855,0.9914642225944056,1,4,0.0
Therapy D,South,2019-04-01,64,3,2019-07-01,67,access_expansion,0,,143.53383203211803,43.06014960963541,0.9914642225944056,3,4,0.0
Therapy D,South,2019-04-01,64,6,2019-10-01,70,access_expansion,0,,143.71291389256746,43.11387416777024,0.9914642225944056,6,4,0.0
Therapy D,South,2019-04-01,64,12,2020-04-01,76,access_expansion,0,,144.07174819370368,43.22152445811111,0.9914642225944056,12,4,0.0
Therapy D,South,2019-05-01,65,1,2019-06-01,66,access_expansion,0,,143.47418768246305,43.042256304738906,0.9914642225944056,1,5,0.0
Therapy D,South,2019-05-01,65,3,2019-08-01,68,access_expansion,0,,143.59350117681464,43.07805035304439,0.9914642225944056,3,5,0.0
Therapy D,South,2019-05-01,65,6,2019-11-01,71,access_expansion,0,,143.77265748425185,43.13179724527556,0.9914642225944056,6,5,0.0
Therapy D,South,2019-05-01,65,12,2020-05-01,77,access_expansion,0,,144.1316409581339,43.23949228744016,0.9914642225944056,12,5,0.0
Therapy D,South,2019-06-01,66,1,2019-07-01,67,access_expansion,0,,143.53383203211803,43.06014960963541,0.9914642225944056,1,6,0.0
Therapy D,South,2019-06-01,66,3,2019-09-01,69,access_expansion,0,,143.65319512686045,43.09595853805813,0.9914642225944056,3,6,0.0
Therapy D,South,2019-06-01,66,6,2019-12-01,72,access_expansion,0,,143.8324259122342,43.14972777367026,0.9914642225944056,6,6,0.0
Therapy D,South,2019-06-01,66,12,2020-06-01,78,access_expansion,0,,144.19155862087533,43.2574675862626,0.9914642225944056,12,6,0.0
Therapy D,South,2019-07-01,67,1,2019-08-01,68,access_expansion,0,,143.59350117681464,43.07805035304439,0.9914642225944056,1,7,0.0
Therapy D,South,2019-07-01,67,3,2019-10-01,70,access_expansion,0,,143.71291389256746,43.11387416777024,0.9914642225944056,3,7,0.0
Therapy D,South,2019-07-01,67,6,2020-01-01,73,access_expansion,0,,143.89221918683927,43.16766575605178,0.9914642225944056,6,7,0.0
Therapy D,South,2019-07-01,67,12,2020-07-01,79,access_expansion,0,,144.25150119227862,43.27545035768359,0.9914642225944056,12,7,0.0
Therapy D,South,2019-08-01,68,1,2019-09-01,69,access_expansion,0,,143.65319512686045,43.09595853805813,0.9914642225944056,1,8,0.0
Therapy D,South,2019-08-01,68,3,2019-11-01,71,access_expansion,0,,143.77265748425185,43.13179724527556,0.9914642225944056,3,8,0.0
Therapy D,South,2019-08-01,68,6,2020-02-01,74,access_expansion,0,,143.95203731839626,43.18561119551888,0.9914642225944056,6,8,0.0
Therapy D,South,2019-08-01,68,12,2020-08-01,80,access_expansion,0,,144.31146868269872,43.29344060480961,0.9914642225944056,12,8,0.0
Therapy D,South,2019-09-01,69,1,2019-10-01,70,access_expansion,0,,143.71291389256746,43.11387416777024,0.9914642225944056,1,9,0.0
Therapy D,South,2019-09-01,69,3,2019-12-01,72,access_expansion,0,,143.8324259122342,43.14972777367026,0.9914642225944056,3,9,0.0
Therapy D,South,2019-09-01,69,6,2020-03-01,75,access_expansion,0,,144.01188031723845,43.20356409517154,0.9914642225944056,6,9,0.0
Therapy D,South,2019-09-01,69,12,2020-09-01,81,access_expansion,0,,144.37146110249475,43.31143833074842,0.9914642225944056,12,9,0.0
Therapy D,South,2019-10-01,70,1,2019-11-01,71,access_expansion,0,,143.77265748425185,43.13179724527556,0.9914642225944056,1,10,0.0
Therapy D,South,2019-10-01,70,3,2020-01-01,73,access_expansion,0,,143.89221918683927,43.16766575605178,0.9914642225944056,3,10,0.0
Therapy D,South,2019-10-01,70,6,2020-04-01,76,access_expansion,0,,144.07174819370368,43.22152445811111,0.9914642225944056,6,10,0.0
Therapy D,South,2019-10-01,70,12,2020-10-01,82,access_expansion,0,,144.43147846203024,43.32944353860907,0.9914642225944056,12,10,0.0
Therapy D,South,2019-11-01,71,1,2019-12-01,72,access_expansion,0,,143.8324259122342,43.14972777367026,0.9914642225944056,1,11,0.0
Therapy D,South,2019-11-01,71,3,2020-02-01,74,access_expansion,0,,143.95203731839626,43.18561119551888,0.9914642225944056,3,11,0.0
Therapy D,South,2019-11-01,71,6,2020-05-01,77,access_expansion,0,,144.1316409581339,43.23949228744016,0.9914642225944056,6,11,0.0
Therapy D,South,2019-11-01,71,12,2020-11-01,83,access_expansion,0,,144.49152077167307,43.34745623150192,0.9914642225944056,12,11,0.0
Therapy D,South,2019-12-01,72,1,2020-01-01,73,access_expansion,0,,143.89221918683927,43.16766575605178,0.9914642225944056,1,12,0.0
Therapy D,South,2019-12-01,72,3,2020-03-01,75,access_expansion,0,,144.01188031723845,43.20356409517154,0.9914642225944056,3,12,0.0
Therapy D,South,2019-12-01,72,6,2020-06-01,78,access_expansion,0,,144.19155862087533,43.2574675862626,0.9914642225944056,6,12,0.0
Therapy D,South,2019-12-01,72,12,2020-12-01,84,access_expansion,0,,144.55158804179533,43.3654764125386,0.9914642225944056,12,12,0.0
Therapy D,South,2020-01-01,73,1,2020-02-01,74,access_expansion,0,,143.95203731839626,43.18561119551888,0.9914642225944056,1,1,0.0
Therapy D,South,2020-01-01,73,3,2020-04-01,76,access_expansion,0,,144.07174819370368,43.22152445811111,0.9914642225944056,3,1,0.0
Therapy D,South,2020-01-01,73,6,2020-07-01,79,access_expansion,0,,144.25150119227862,43.27545035768359,0.9914642225944056,6,1,0.0
Therapy D,South,2020-01-01,73,12,2021-01-01,85,overlapping_competitor_launch,0,,144.61168028277345,43.38350408483203,0.9914642225944056,12,1,2.9984402348558774
Therapy D,South,2020-02-01,74,1,2020-03-01,75,access_expansion,0,,144.01188031723845,43.20356409517154,0.9914642225944056,1,2,0.0
Therapy D,South,2020-02-01,74,3,2020-05-01,77,access_expansion,0,,144.1316409581339,43.23949228744016,0.9914642225944056,3,2,0.0
Therapy D,South,2020-02-01,74,6,2020-08-01,80,access_expansion,0,,144.31146868269872,43.29344060480961,0.9914642225944056,6,2,0.0
Therapy D,South,2020-02-01,74,12,2021-02-01,86,overlapping_competitor_launch,0,,144.67179750498823,43.40153925149647,0.9914642225944056,12,2,6.27106608509312
Therapy D,South,2020-03-01,75,1,2020-04-01,76,access_expansion,0,,144.07174819370368,43.22152445811111,0.9914642225944056,1,3,0.0
Therapy D,South,2020-03-01,75,3,2020-06-01,78,access_expansion,0,,144.19155862087533,43.2574675862626,0.9914642225944056,3,3,0.0
Therapy D,South,2020-03-01,75,6,2020-09-01,81,access_expansion,0,,144.37146110249475,43.31143833074842,0.9914642225944056,6,3,0.0
Therapy D,South,2020-03-01,75,12,2021-03-01,87,overlapping_competitor_launch,0,,144.73193971882466,43.4195819156474,0.9914642225944056,12,3,9.85202649634175
Therapy D,South,2020-04-01,76,1,2020-05-01,77,access_expansion,0,,144.1316409581339,43.23949228744016,0.9914642225944056,1,4,0.0
Therapy D,South,2020-04-01,76,3,2020-07-01,79,access_expansion,0,,144.25150119227862,43.27545035768359,0.9914642225944056,3,4,0.0
Therapy D,South,2020-04-01,76,6,2020-10-01,82,access_expansion,0,,144.43147846203024,43.32944353860907,0.9914642225944056,6,4,0.0
Therapy D,South,2020-04-01,76,12,2021-04-01,88,overlapping_competitor_launch,0,,144.79210693467223,43.43763208040167,0.9914642225944056,12,4,13.772578249450325
Therapy D,South,2020-05-01,77,1,2020-06-01,78,access_expansion,0,,144.19155862087533,43.2574675862626,0.9914642225944056,1,5,0.0
Therapy D,South,2020-05-01,77,3,2020-08-01,80,access_expansion,0,,144.31146868269872,43.29344060480961,0.9914642225944056,3,5,0.0
Therapy D,South,2020-05-01,77,6,2020-11-01,83,access_expansion,0,,144.49152077167307,43.34745623150192,0.9914642225944056,6,5,0.0
Therapy D,South,2020-05-01,77,12,2021-05-01,89,overlapping_competitor_launch,0,,144.8522991629245,43.45568974887736,0.9914642225944056,12,5,18.05935600153516
Therapy D,South,2020-06-01,78,1,2020-07-01,79,access_expansion,0,,144.25150119227862,43.27545035768359,0.9914642225944056,1,6,0.0
Therapy D,South,2020-06-01,78,3,2020-09-01,81,access_expansion,0,,144.37146110249475,43.31143833074842,0.9914642225944056,3,6,0.0
Therapy D,South,2020-06-01,78,6,2020-12-01,84,access_expansion,0,,144.55158804179533,43.3654764125386,0.9914642225944056,6,6,0.0
Therapy D,South,2020-06-01,78,12,2021-06-01,90,overlapping_competitor_launch,0,0.55,144.91251641397972,43.47375492419391,0.9914642225944056,12,6,22.732559900668548
Therapy D,South,2020-07-01,79,1,2020-08-01,80,access_expansion,0,,144.31146868269872,43.29344060480961,0.9914642225944056,1,7,0.0
Therapy D,South,2020-07-01,79,3,2020-10-01,82,access_expansion,0,,144.43147846203024,43.32944353860907,0.9914642225944056,3,7,0.0
Therapy D,South,2020-07-01,79,6,2021-01-01,85,overlapping_competitor_launch,0,0.55,144.61168028277345,43.38350408483203,0.9914642225944056,6,7,2.9984402348558774
Therapy D,South,2020-07-01,79,12,2021-07-01,91,overlapping_competitor_launch,0,0.55,144.97275869824003,43.491827609472,0.9914642225944056,12,7,27.804227602121763
Therapy D,South,2020-08-01,80,1,2020-09-01,81,access_expansion,0,,144.37146110249475,43.31143833074842,0.9914642225944056,1,8,0.0
Therapy D,South,2020-08-01,80,3,2020-11-01,83,access_expansion,0,,144.49152077167307,43.34745623150192,0.9914642225944056,3,8,0.0
Therapy D,South,2020-08-01,80,6,2021-02-01,86,overlapping_competitor_launch,0,0.55,144.67179750498823,43.40153925149647,0.9914642225944056,6,8,6.27106608509312
Therapy D,South,2020-08-01,80,12,2021-08-01,92,overlapping_competitor_launch,0,0.55,145.0330260261122,43.509907807833656,0.9914642225944056,12,8,33.276786375279954
Therapy D,South,2020-09-01,81,1,2020-10-01,82,access_expansion,0,,144.43147846203024,43.32944353860907,0.9914642225944056,1,9,0.0
Therapy D,South,2020-09-01,81,3,2020-12-01,84,access_expansion,0,,144.55158804179533,43.3654764125386,0.9914642225944056,3,9,0.0
Therapy D,South,2020-09-01,81,6,2021-03-01,87,overlapping_competitor_launch,0,0.55,144.73193971882466,43.4195819156474,0.9914642225944056,6,9,9.85202649634175
Therapy D,South,2020-09-01,81,12,2021-09-01,93,overlapping_competitor_launch,0,0.55,145.0933184080072,43.52799552240216,0.9914642225944056,12,9,39.14208045144387
Therapy D,South,2020-10-01,82,1,2020-11-01,83,access_expansion,0,,144.49152077167307,43.34745623150192,0.9914642225944056,1,10,0.0
Therapy D,South,2020-10-01,82,3,2021-01-01,85,overlapping_competitor_launch,0,0.55,144.61168028277345,43.38350408483203,0.9914642225944056,3,10,2.9984402348558774
Therapy D,South,2020-10-01,82,6,2021-04-01,88,overlapping_competitor_launch,0,0.55,144.79210693467223,43.43763208040167,0.9914642225944056,6,10,13.772578249450325
Therapy D,South,2020-10-01,82,12,2021-10-01,94,overlapping_competitor_launch,0,0.55,145.15363585434042,43.54609075630213,0.9914642225944056,12,10,45.381031786343485
Therapy D,South,2020-11-01,83,1,2020-12-01,84,access_expansion,0,,144.55158804179533,43.3654764125386,0.9914642225944056,1,11,0.0
Therapy D,South,2020-11-01,83,3,2021-02-01,86,overlapping_competitor_launch,0,0.55,144.67179750498823,43.40153925149647,0.9914642225944056,3,11,6.27106608509312
Therapy D,South,2020-11-01,83,6,2021-05-01,89,overlapping_competitor_launch,0,0.55,144.8522991629245,43.45568974887736,0.9914642225944056,6,11,18.05935600153516
Therapy D,South,2020-11-01,83,12,2021-11-01,95,overlapping_competitor_launch,0,0.55,145.21397837553144,43.56419351265943,0.9914642225944056,12,11,51.96402100520276
Therapy D,South,2020-12-01,84,1,2021-01-01,85,overlapping_competitor_launch,0,0.55,144.61168028277345,43.38350408483203,0.9914642225944056,1,12,2.9984402348558774
Therapy D,South,2020-12-01,84,3,2021-03-01,87,overlapping_competitor_launch,0,0.55,144.73193971882466,43.4195819156474,0.9914642225944056,3,12,9.85202649634175
Therapy D,South,2020-12-01,84,6,2021-06-01,90,overlapping_competitor_launch,0,0.55,144.91251641397972,43.47375492419391,0.9914642225944056,6,12,22.732559900668548
Therapy D,South,2020-12-01,84,12,2021-12-01,96,overlapping_competitor_launch,0,0.55,145.2743459820043,43.58230379460129,0.9914642225944056,12,12,58.85198174110164
Therapy D,South,2021-01-01,85,1,2021-02-01,86,overlapping_competitor_launch,0,0.55,144.67179750498823,43.40153925149647,0.9914642225944056,1,1,6.27106608509312
Therapy D,South,2021-01-01,85,3,2021-04-01,88,overlapping_competitor_launch,0,0.55,144.79210693467223,43.43763208040167,0.9914642225944056,3,1,13.772578249450325
Therapy D,South,2021-01-01,85,6,2021-07-01,91,overlapping_competitor_launch,0,0.55,144.97275869824003,43.491827609472,0.9914642225944056,6,1,27.804227602121763
Therapy D,South,2021-01-01,85,12,2022-01-01,97,overlapping_competitor_launch,0,0.55,145.33473868418733,43.600421605256194,0.9914642225944056,12,1,65.99810564382173
Therapy D,South,2021-02-01,86,1,2021-03-01,87,overlapping_competitor_launch,0,0.55,144.73193971882466,43.4195819156474,0.9914642225944056,1,2,9.85202649634175
Therapy D,South,2021-02-01,86,3,2021-05-01,89,overlapping_competitor_launch,0,0.55,144.8522991629245,43.45568974887736,0.9914642225944056,3,2,18.05935600153516
Therapy D,South,2021-02-01,86,6,2021-08-01,92,overlapping_competitor_launch,0,0.55,145.0330260261122,43.509907807833656,0.9914642225944056,6,2,33.276786375279954
Therapy D,South,2021-02-01,86,12,2022-02-01,98,overlapping_competitor_launch,0,0.55,145.39515649251314,43.61854694775394,0.9914642225944056,12,2,73.34997820374105
Therapy D,South,2021-03-01,87,1,2021-04-01,88,overlapping_competitor_launch,0,0.55,144.79210693467223,43.43763208040167,0.9914642225944056,1,3,13.772578249450325
Therapy D,South,2021-03-01,87,3,2021-06-01,90,overlapping_competitor_launch,0,0.55,144.91251641397972,43.47375492419391,0.9914642225944056,3,3,22.732559900668548
Therapy D,South,2021-03-01,87,6,2021-09-01,93,overlapping_competitor_launch,0,0.55,145.0933184080072,43.52799552240216,0.9914642225944056,6,3,39.14208045144387
Therapy D,South,2021-03-01,87,12,2022-03-01,99,overlapping_competitor_launch,0,0.55,145.45559941741877,43.63667982522563,0.9914642225944056,12,3,80.85192290865818
Therapy D,South,2021-04-01,88,1,2021-05-01,89,overlapping_competitor_launch,0,0.55,144.8522991629245,43.45568974887736,0.9914642225944056,1,4,18.05935600153516
Therapy D,South,2021-04-01,88,3,2021-07-01,91,overlapping_competitor_launch,0,0.55,144.97275869824003,43.491827609472,0.9914642225944056,3,4,27.804227602121763
Therapy D,South,2021-04-01,88,6,2021-10-01,94,overlapping_competitor_launch,0,0.55,145.15363585434042,43.54609075630213,0.9914642225944056,6,4,45.381031786343485
Therapy D,South,2021-04-01,88,12,2022-04-01,100,overlapping_competitor_launch,0,0.55,145.5160674693456,43.65482024080367,0.9914642225944056,12,4,88.44732874877113
