therapy,region,forecast_origin_month,forecast_origin_month_index,horizon_months,target_month,target_month_index,target_market_regime,target_supply_constrained,sales_at_forecast_origin,sales_lag_1,sales_lag_3,sales_lag_6,sales_lag_12,rolling_mean_3,rolling_mean_6,rolling_sd_6,sales_change_vs_3_months_ago,therapy_age_months,calendar_month,calendar_year,horizon_months,target_access_rate_allowed,target_new_metastatic_diagnoses_allowed,target_eligible_new_1l_patient_pool_allowed,target_competitor_overlap_pressure_allowed,target_observed_sales_units
Therapy C,West,2018-11-01,59,3,2019-02-01,62,access_expansion,0,1091.2922238774745,1088.9259693617564,1083.7367244092804,1074.632063265968,1050.224716453501,1086.357958860472,1082.0761578952304,5.349074293271701,7.555499468194057,59,11,2018,3,0.72,162.33397243202234,113.63378070241562,0.0,1097.6005065976628
Therapy C,West,2018-11-01,59,6,2019-05-01,65,access_expansion,0,1091.2922238774745,1088.9259693617564,1083.7367244092804,1074.632063265968,1050.224716453501,1086.357958860472,1082.0761578952304,5.349074293271701,7.555499468194057,59,11,2018,6,0.72,162.536510533219,113.77555737325328,0.0,1102.9076829435498
Therapy C,West,2018-11-01,59,12,2019-11-01,71,access_expansion,0,1091.2922238774745,1088.9259693617564,1083.7367244092804,1074.632063265968,1050.224716453501,1086.357958860472,1082.0761578952304,5.349074293271701,7.555499468194057,59,11,2018,12,0.72,162.94234514881873,114.05964160417312,0.0,1111.2789554161286
Therapy C,West,2018-12-01,60,1,2019-01-01,61,access_expansion,0,1093.5203570708863,1091.2922238774745,1086.4111828103796,1077.8603256633742,1054.9800961349438,1088.8764586832035,1084.8528513304814,5.026413188630054,7.109174260506734,60,12,2018,1,0.72,162.26651583258823,113.58656108281176,0.0,1095.6200924473494
Therapy C,West,2018-12-01,60,3,2019-03-01,63,access_expansion,0,1093.5203570708863,1091.2922238774745,1086.4111828103796,1077.8603256633742,1054.9800961349438,1088.8764586832035,1084.8528513304814,5.026413188630054,7.109174260506734,60,12,2018,3,0.72,162.40145707416613,113.68101995191628,0.0,1099.4700678203512
Therapy C,West,2018-12-01,60,6,2019-06-01,66,access_expansion,0,1093.5203570708863,1091.2922238774745,1086.4111828103796,1077.8603256633742,1054.9800961349438,1088.8764586832035,1084.8528513304814,5.026413188630054,7.109174260506734,60,12,2018,6,0.72,162.60407937345806,113.82285556142064,0.0,1104.4899555212291
Therapy C,West,2018-12-01,60,12,2019-12-01,72,access_expansion,0,1093.5203570708863,1091.2922238774745,1086.4111828103796,1077.8603256633742,1054.9800961349438,1088.8764586832035,1084.8528513304814,5.026413188630054,7.109174260506734,60,12,2018,12,0.72,163.01008270053208,114.10705789037245,0.0,1112.448459770245
Therapy C,West,2019-01-01,61,1,2019-02-01,62,access_expansion,0,1095.6200924473494,1093.5203570708863,1088.9259693617564,1080.8906818606229,1059.4352682717144,1091.2461834367057,1087.4628565650667,4.726132125144061,6.694123085592992,61,1,2019,1,0.72,162.33397243202234,113.63378070241562,0.0,1097.6005065976628
Therapy C,West,2019-01-01,61,3,2019-04-01,64,access_expansion,0,1095.6200924473494,1093.5203570708863,1088.9259693617564,1080.8906818606229,1059.4352682717144,1091.2461834367057,1087.4628565650667,4.726132125144061,6.694123085592992,61,1,2019,3,0.72,162.46896977067746,113.7282788394742,0.0,1101.2366730312542
Therapy C,West,2019-01-01,61,6,2019-07-01,67,access_expansion,0,1095.6200924473494,1093.5203570708863,1088.9259693617564,1080.8906818606229,1059.4352682717144,1091.2461834367057,1087.4628565650667,4.726132125144061,6.694123085592992,61,1,2019,6,0.72,162.67167630306716,113.870173412147,0.0,1105.9898777249473
Therapy C,West,2019-01-01,61,12,2020-01-01,73,access_expansion,0,1095.6200924473494,1093.5203570708863,1088.9259693617564,1080.8906818606229,1059.4352682717144,1091.2461834367057,1087.4628565650667,4.726132125144061,6.694123085592992,61,1,2019,12,0.72,163.07784841175118,114.15449388822582,0.0,1113.5656167678162
Therapy C,West,2019-02-01,62,1,2019-03-01,63,access_expansion,0,1097.6005065976628,1095.6200924473494,1091.2922238774745,1083.7367244092804,1063.6099838150562,1093.4775577985702,1089.9177583295211,4.446782773564212,6.308282720188345,62,2,2019,1,0.72,162.40145707416613,113.68101995191628,0.0,1099.4700678203512
Therapy C,West,2019-02-01,62,3,2019-05-01,65,access_expansion,0,1097.6005065976628,1095.6200924473494,1091.2922238774745,1083.7367244092804,1063.6099838150562,1093.4775577985702,1089.9177583295211,4.446782773564212,6.308282720188345,62,2,2019,3,0.72,162.536510533219,113.77555737325328,0.0,1102.9076829435498
Therapy C,West,2019-02-01,62,6,2019-08-01,68,access_expansion,0,1097.6005065976628,1095.6200924473494,1091.2922238774745,1083.7367244092804,1063.6099838150562,1093.4775577985702,1089.9177583295211,4.446782773564212,6.308282720188345,62,2,2019,6,0.72,162.73930133372326,113.91751093360628,0.0,1107.413395581718
Therapy C,West,2019-02-01,62,12,2020-02-01,74,access_expansion,0,1097.6005065976628,1095.6200924473494,1091.2922238774745,1083.7367244092804,1063.6099838150562,1093.4775577985702,1089.9177583295211,4.446782773564212,6.308282720188345,62,2,2019,12,0.72,163.1456422941825,114.20194960592772,0.0,1114.6342704120736
Therapy C,West,2019-03-01,63,1,2019-04-01,64,access_expansion,0,1099.4700678203512,1097.6005065976628,1093.5203570708863,1086.4111828103796,1067.5228537038183,1095.5803187052995,1092.2283886942516,4.186997724153128,5.949710749464884,63,3,2019,1,0.72,162.46896977067746,113.7282788394742,0.0,1101.2366730312542
Therapy C,West,2019-03-01,63,3,2019-06-01,66,access_expansion,0,1099.4700678203512,1097.6005065976628,1093.5203570708863,1086.4111828103796,1067.5228537038183,1095.5803187052995,1092.2283886942516,4.186997724153128,5.949710749464884,63,3,2019,3,0.72,162.60407937345806,113.82285556142064,0.0,1104.4899555212291
Therapy C,West,2019-03-01,63,6,2019-09-01,69,access_expansion,0,1099.4700678203512,1097.6005065976628,1093.5203570708863,1086.4111828103796,1067.5228537038183,1095.5803187052995,1092.2283886942516,4.186997724153128,5.949710749464884,63,3,2019,6,0.72,162.8069544771085,113.96486813397594,0.0,1108.766042619679
Therapy C,West,2019-03-01,63,12,2020-03-01,75,access_expansion,0,1099.4700678203512,1097.6005065976628,1093.5203570708863,1086.4111828103796,1067.5228537038183,1095.5803187052995,1092.2283886942516,4.186997724153128,5.949710749464884,63,3,2019,12,0.72,163.21346435953694,114.24942505167586,0.0,1115.6579915093205
Therapy C,West,2019-04-01,64,1,2019-05-01,65,access_expansion,0,1101.2366730312542,1099.4700678203512,1095.6200924473494,1088.9259693617564,1071.1913923651457,1097.5635556217878,1094.4048695292468,3.945487777949453,5.616580583904806,64,4,2019,1,0.72,162.536510533219,113.77555737325328,0.0,1102.9076829435498
Therapy C,West,2019-04-01,64,3,2019-07-01,67,access_expansion,0,1101.2366730312542,1099.4700678203512,1095.6200924473494,1088.9259693617564,1071.1913923651457,1097.5635556217878,1094.4048695292468,3.945487777949453,5.616580583904806,64,4,2019,3,0.72,162.67167630306716,113.870173412147,0.0,1105.9898777249473
Therapy C,West,2019-04-01,64,6,2019-10-01,70,access_expansion,0,1101.2366730312542,1099.4700678203512,1095.6200924473494,1088.9259693617564,1071.1913923651457,1097.5635556217878,1094.4048695292468,3.945487777949453,5.616580583904806,64,4,2019,6,0.72,162.87463574490977,114.01224502143684,0.0,1110.0529667165792
Therapy C,West,2019-04-01,64,12,2020-04-01,76,access_expansion,0,1101.2366730312542,1099.4700678203512,1095.6200924473494,1088.9259693617564,1071.1913923651457,1097.5635556217878,1094.4048695292468,3.945487777949453,5.616580583904806,64,4,2019,12,0.72,163.28131461953086,114.2969202336716,0.0,1116.6400962316357
Therapy C,West,2019-05-01,65,1,2019-06-01,66,access_expansion,0,1102.9076829435498,1101.2366730312542,1097.6005065976628,1091.2922238774745,1074.632063265968,1099.435749149756,1096.4566534741632,3.7210390198103513,5.307176345887001,65,5,2019,1,0.72,162.60407937345806,113.82285556142064,0.0,1104.4899555212291
Therapy C,West,2019-05-01,65,3,2019-08-01,68,access_expansion,0,1102.9076829435498,1101.2366730312542,1097.6005065976628,1091.2922238774745,1074.632063265968,1099.435749149756,1096.4566534741632,3.7210390198103513,5.307176345887001,65,5,2019,3,0.72,162.73930133372326,113.91751093360628,0.0,1107.413395581718
Therapy C,West,2019-05-01,65,6,2019-11-01,71,access_expansion,0,1102.9076829435498,1101.2366730312542,1097.6005065976628,1091.2922238774745,1074.632063265968,1099.435749149756,1096.4566534741632,3.7210390198103513,5.307176345887001,65,5,2019,6,0.72,162.94234514881873,114.05964160417312,0.0,1111.2789554161286
Therapy C,West,2019-05-01,65,12,2020-05-01,77,access_expansion,0,1102.9076829435498,1101.2366730312542,1097.6005065976628,1091.2922238774745,1074.632063265968,1099.435749149756,1096.4566534741632,3.7210390198103513,5.307176345887001,65,5,2019,12,0.72,163.34919308588505,114.34443516011952,0.0,1117.5836635155392
Therapy C,West,2019-06-01,66,1,2019-07-01,67,access_expansion,0,1104.4899555212291,1102.9076829435498,1099.4700678203512,1093.5203570708863,1077.8603256633742,1101.2048079317185,1098.392563318509,3.5125097448374265,5.019887700877916,66,6,2019,1,0.72,162.67167630306716,113.870173412147,0.0,1105.9898777249473
Therapy C,West,2019-06-01,66,3,2019-09-01,69,access_expansion,0,1104.4899555212291,1102.9076829435498,1099.4700678203512,1093.5203570708863,1077.8603256633742,1101.2048079317185,1098.392563318509,3.5125097448374265,5.019887700877916,66,6,2019,3,0.72,162.8069544771085,113.96486813397594,0.0,1108.766042619679
Therapy C,West,2019-06-01,66,6,2019-12-01,72,access_expansion,0,1104.4899555212291,1102.9076829435498,1099.4700678203512,1093.5203570708863,1077.8603256633742,1101.2048079317185,1098.392563318509,3.5125097448374265,5.019887700877916,66,6,2019,6,0.72,163.01008270053208,114.10705789037245,0.0,1112.448459770245
Therapy C,West,2019-06-01,66,12,2020-06-01,78,access_expansion,0,1104.4899555212291,1102.9076829435498,1099.4700678203512,1093.5203570708863,1077.8603256633742,1101.2048079317185,1098.392563318509,3.5125097448374265,5.019887700877916,66,6,2019,12,0.72,163.41709977032536,114.39196983922774,0.0,1118.4915513574738
Therapy C,West,2019-07-01,67,1,2019-08-01,68,access_expansion,0,1105.9898777249473,1104.4899555212291,1101.2366730312542,1095.6200924473494,1080.8906818606229,1102.878103832011,1100.2208297268996,3.3188272968630397,4.753204693693078,67,7,2019,1,0.72,162.73930133372326,113.91751093360628,0.0,1107.413395581718
Therapy C,West,2019-07-01,67,3,2019-10-01,70,access_expansion,0,1105.9898777249473,1104.4899555212291,1101.2366730312542,1095.6200924473494,1080.8906818606229,1102.878103832011,1100.2208297268996,3.3188272968630397,4.753204693693078,67,7,2019,3,0.72,162.87463574490977,114.01224502143684,0.0,1110.0529667165792
Therapy C,West,2019-07-01,67,6,2020-01-01,73,access_expansion,0,1105.9898777249473,1104.4899555212291,1101.2366730312542,1095.6200924473494,1080.8906818606229,1102.878103832011,1100.2208297268996,3.3188272968630397,4.753204693693078,67,7,2019,6,0.72,163.07784841175118,114.15449388822582,0.0,1113.5656167678162
Therapy C,West,2019-07-01,67,12,2020-07-01,79,access_expansion,0,1105.9898777249473,1104.4899555212291,1101.2366730312542,1095.6200924473494,1080.8906818606229,1102.878103832011,1100.2208297268996,3.3188272968630397,4.753204693693078,67,7,2019,12,0.72,163.48503468458247,114.43952427920772,0.0,1119.3664120655123
Therapy C,West,2019-08-01,68,1,2019-09-01,69,access_expansion,0,1107.413395581718,1105.9898777249473,1102.9076829435498,1097.6005065976628,1083.7367244092804,1104.4625053965754,1101.9491272731657,3.1389848667929185,4.505712638168234,68,8,2019,1,0.72,162.8069544771085,113.96486813397594,0.0,1108.766042619679
Therapy C,West,2019-08-01,68,3,2019-11-01,71,access_expansion,0,1107.413395581718,1105.9898777249473,1102.9076829435498,1097.6005065976628,1083.7367244092804,1104.4625053965754,1101.9491272731657,3.1389848667929185,4.505712638168234,68,8,2019,3,0.72,162.94234514881873,114.05964160417312,0.0,1111.2789554161286
Therapy C,West,2019-08-01,68,6,2020-02-01,74,access_expansion,0,1107.413395581718,1105.9898777249473,1102.9076829435498,1097.6005065976628,1083.7367244092804,1104.4625053965754,1101.9491272731657,3.1389848667929185,4.505712638168234,68,8,2019,6,0.72,163.1456422941825,114.20194960592772,0.0,1114.6342704120736
Therapy C,West,2019-08-01,68,12,2020-08-01,80,access_expansion,0,1107.413395581718,1105.9898777249473,1102.9076829435498,1097.6005065976628,1083.7367244092804,1104.4625053965754,1101.9491272731657,3.1389848667929185,4.505712638168234,68,8,2019,12,0.72,163.55299784039187,114.4870984882743,0.0,1120.2107065249625
Therapy C,West,2019-09-01,69,1,2019-10-01,70,access_expansion,0,1108.766042619679,1107.413395581718,1104.4899555212291,1099.4700678203512,1086.4111828103796,1105.9644096092982,1103.5846087705083,2.9720382894341526,4.276087098449807,69,9,2019,1,0.72,162.87463574490977,114.01224502143684,0.0,1110.0529667165792
Therapy C,West,2019-09-01,69,3,2019-12-01,72,access_expansion,0,1108.766042619679,1107.413395581718,1104.4899555212291,1099.4700678203512,1086.4111828103796,1105.9644096092982,1103.5846087705083,2.9720382894341526,4.276087098449807,69,9,2019,3,0.72,163.01008270053208,114.10705789037245,0.0,1112.448459770245
Therapy C,West,2019-09-01,69,6,2020-03-01,75,access_expansion,0,1108.766042619679,1107.413395581718,1104.4899555212291,1099.4700678203512,1086.4111828103796,1105.9644096092982,1103.5846087705083,2.9720382894341526,4.276087098449807,69,9,2019,6,0.72,163.21346435953694,114.24942505167586,0.0,1115.6579915093205
Therapy C,West,2019-09-01,69,12,2020-09-01,81,access_expansion,0,1108.766042619679,1107.413395581718,1104.4899555212291,1099.4700678203512,1086.4111828103796,1105.9644096092982,1103.5846087705083,2.9720382894341526,4.276087098449807,69,9,2019,12,0.72,163.62098924949407,114.53469247464584,0.0,1121.0267175336037
Therapy C,West,2019-10-01,70,1,2019-11-01,71,access_expansion,0,1110.0529667165792,1108.766042619679,1105.9898777249473,1101.2366730312542,1088.9259693617564,1107.389771975448,1105.1339379037295,2.817102869752437,4.0630889916319575,70,10,2019,1,0.72,162.94234514881873,114.05964160417312,0.0,1111.2789554161286
Therapy C,West,2019-10-01,70,3,2020-01-01,73,access_expansion,0,1110.0529667165792,1108.766042619679,1105.9898777249473,1101.2366730312542,1088.9259693617564,1107.389771975448,1105.1339379037295,2.817102869752437,4.0630889916319575,70,10,2019,3,0.72,163.07784841175118,114.15449388822582,0.0,1113.5656167678162
Therapy C,West,2019-10-01,70,6,2020-04-01,76,access_expansion,0,1110.0529667165792,1108.766042619679,1105.9898777249473,1101.2366730312542,1088.9259693617564,1107.389771975448,1105.1339379037295,2.817102869752437,4.0630889916319575,70,10,2019,6,0.72,163.28131461953086,114.2969202336716,0.0,1116.6400962316357
Therapy C,West,2019-10-01,70,12,2020-10-01,82,access_expansion,0,1110.0529667165792,1108.766042619679,1105.9898777249473,1101.2366730312542,1088.9259693617564,1107.389771975448,1105.1339379037295,2.817102869752437,4.0630889916319575,70,10,2019,12,0.72,163.6890089236343,114.582306246544,0.0,1121.8165622602337
Therapy C,West,2019-11-01,71,1,2019-12-01,72,access_expansion,0,1111.2789554161286,1110.0529667165792,1107.413395581718,1102.9076829435498,1091.2922238774745,1108.7441349726587,1106.6033201846171,2.6733502630569252,3.865559834410533,71,11,2019,1,0.72,163.01008270053208,114.10705789037245,0.0,1112.448459770245
Therapy C,West,2019-11-01,71,3,2020-02-01,74,access_expansion,0,1111.2789554161286,1110.0529667165792,1107.413395581718,1102.9076829435498,1091.2922238774745,1108.7441349726587,1106.6033201846171,2.6733502630569252,3.865559834410533,71,11,2019,3,0.72,163.1456422941825,114.20194960592772,0.0,1114.6342704120736
Therapy C,West,2019-11-01,71,6,2020-05-01,77,access_expansion,0,1111.2789554161286,1110.0529667165792,1107.413395581718,1102.9076829435498,1091.2922238774745,1108.7441349726587,1106.6033201846171,2.6733502630569252,3.865559834410533,71,11,2019,6,0.72,163.34919308588505,114.34443516011952,0.0,1117.5836635155392
Therapy C,West,2019-11-01,71,12,2020-11-01,83,access_expansion,0,1111.2789554161286,1110.0529667165792,1107.413395581718,1102.9076829435498,1091.2922238774745,1108.7441349726587,1106.6033201846171,2.6733502630569252,3.865559834410533,71,11,2019,12,0.72,163.75705687456283,114.62993981219398,0.0,1122.5822038780184
Therapy C,West,2019-12-01,72,1,2020-01-01,73,access_expansion,0,1112.448459770245,1111.2789554161286,1108.766042619679,1104.4899555212291,1093.5203570708863,1110.0326549174622,1107.9985322633802,2.540005428228926,3.6824171505661525,72,12,2019,1,0.72,163.07784841175118,114.15449388822582,0.0,1113.5656167678162
Therapy C,West,2019-12-01,72,3,2020-03-01,75,access_expansion,0,1112.448459770245,1111.2789554161286,1108.766042619679,1104.4899555212291,1093.5203570708863,1110.0326549174622,1107.9985322633802,2.540005428228926,3.6824171505661525,72,12,2019,3,0.72,163.21346435953694,114.24942505167586,0.0,1115.6579915093205
Therapy C,West,2019-12-01,72,6,2020-06-01,78,access_expansion,0,1112.448459770245,1111.2789554161286,1108.766042619679,1104.4899555212291,1093.5203570708863,1110.0326549174622,1107.9985322633802,2.540005428228926,3.6824171505661525,72,12,2019,6,0.72,163.41709977032536,114.39196983922774,0.0,1118.4915513574738
Therapy C,West,2019-12-01,72,12,2020-12-01,84,access_expansion,0,1112.448459770245,1111.2789554161286,1108.766042619679,1104.4899555212291,1093.5203570708863,1110.0326549174622,1107.9985322633802,2.540005428228926,3.6824171505661525,72,12,2019,12,0.72,163.82513311403468,114.67759317982429,0.0,1123.325462421922
Therapy C,West,2020-01-01,73,1,2020-02-01,74,access_expansion,0,1113.5656167678162,1112.448459770245,1110.0529667165792,1105.9898777249473,1095.6200924473494,1111.2601273009843,1109.3249496382161,2.4163436686179693,3.5126500512369603,73,1,2020,1,0.72,163.1456422941825,114.20194960592772,0.0,1114.6342704120736
Therapy C,West,2020-01-01,73,3,2020-04-01,76,access_expansion,0,1113.5656167678162,1112.448459770245,1110.0529667165792,1105.9898777249473,1095.6200924473494,1111.2601273009843,1109.3249496382161,2.4163436686179693,3.5126500512369603,73,1,2020,3,0.72,163.28131461953086,114.2969202336716,0.0,1116.6400962316357
Therapy C,West,2020-01-01,73,6,2020-07-01,79,access_expansion,0,1113.5656167678162,1112.448459770245,1110.0529667165792,1105.9898777249473,1095.6200924473494,1111.2601273009843,1109.3249496382161,2.4163436686179693,3.5126500512369603,73,1,2020,6,0.72,163.48503468458247,114.43952427920772,0.0,1119.3664120655123
